feature,mu_level,noise_arm,noise_level,sample_ratio,n,sigma,nsr,rho_all,p_all,rho_pos,p_pos,kw_H,kw_p,eps_sq,n_inversions,spread,p_all_bh,p_pos_bh,kw_p_bh,ranks_dose,monotone
barcode_var_len,low,abs,5.0,0.4,50,2.2361,0.13726821827259283,0.29987752602061546,0.034363216800099024,-0.14334518618182104,0.3775519234135407,18.713411764705853,0.0008946556510919005,0.32696470588235227,1,0.4454655624923751,0.06122182303465918,0.6994487824195077,0.001800930206743436,False,False
barcode_var_len,low,abs,10.0,0.4,50,3.1622999999999997,0.19412516731962806,0.3233973319830166,0.0219710990669019,0.048427427764128735,0.7666620524502553,10.986352941176449,0.026717817371707694,0.15525228758169887,1,0.7239578983309116,0.044132013244532975,0.9211830862774385,0.04001219026680863,False,False
barcode_var_len,low,abs,15.0,0.4,50,3.873,0.23775314582073792,0.06761944214190349,0.6407984318885869,-0.17627583706142858,0.27656782450681333,7.701647058823511,0.10313927300596717,0.08225882352941136,2,0.17731528776737981,0.6921516163256514,0.6182886461330201,0.13490790983902878,False,False
barcode_var_len,low,abs,20.0,0.4,50,4.472100000000001,0.2745302978117537,0.0989791834251051,0.4940581832363764,-0.1646532543980377,0.30996864174106353,12.417882352941177,0.014499819312844177,0.18706405228758172,2,0.1572210159413454,0.5515895683191236,0.6449012009377831,0.022972456492240348,False,False
barcode_var_len,low,abs,25.0,0.4,50,5.0,0.3069366715991969,0.1587586902462082,0.2708088464066925,-0.19177261394594977,0.23583648068140362,11.301647058823505,0.023375125299808907,0.16225882352941123,2,0.5436043564219806,0.33715157584768946,0.5782477995046473,0.035813618663628144,False,False
barcode_var_len,low,abs,30.0,0.4,50,5.477199999999999,0.33623070753662426,0.19697837493511014,0.1703455254775327,-0.1065403410810832,0.5129058194910657,7.434352941176428,0.11463913333535279,0.07631895424836507,2,1.053617037235715,0.2253504106601784,0.7858359343108585,0.14828149374391947,False,False
barcode_var_len,low,abs,35.0,0.4,50,5.916100000000001,0.3631736085696018,0.29987752602061546,0.034363216800099024,-0.09104356419656201,0.5763571733802473,14.048941176470578,0.007140482758302321,0.2233098039215684,2,1.5436160838002335,0.06122182303465918,0.8158480536432724,0.012030161168878912,False,False
barcode_var_len,low,abs,40.0,0.4,50,6.324599999999999,0.3882503346392561,0.12445897321770641,0.3891532737137011,-0.12784840929729985,0.4317629906820725,8.689882352941169,0.06933602702429154,0.10421960784313708,1,1.206416760147797,0.4558092500676852,0.7248006883291109,0.09427266832250165,False,False
barcode_var_len,low,abs,45.0,0.4,50,6.708199999999998,0.41179851608434653,0.1842384800388095,0.2002607691382789,-0.20920648794103608,0.19512267052484822,11.183999999999969,0.024572110286451388,0.15964444444444376,2,1.4070729077402877,0.25975246206220276,0.5368759869470675,0.03739964215304627,False,False
barcode_var_len,low,abs,50.0,0.4,50,7.0711,0.4340759797090162,0.05683953107580294,0.6950081158836751,-0.14528228329238618,0.3710715537154117,3.7251764705882238,0.44447474498146444,-0.006107189542483916,2,0.31290936716196516,0.7386943403106488,0.6985760019338723,0.48630766215619053,False,False
barcode_var_len,low,abs,55.0,0.4,50,7.416200000000001,0.45526074878279277,0.03723969277380192,0.7973693106928347,-0.41066458743981166,0.008484500076457055,17.56611764705883,0.0014998253286205507,0.3014692810457518,1,1.2381876792420492,0.8313379584577761,0.1578117014221012,0.0028878624339898798,False,False
barcode_var_len,low,abs,60.0,0.4,50,7.746,0.47550629164147584,0.25577788984111316,0.07299988975011486,0.1414080890712559,0.38409876947840577,5.785411764705884,0.21575724545009992,0.03967581699346409,1,2.0241522941524934,0.11240049249603778,0.7045598730077266,0.25991481641009445,False,False
barcode_var_len,low,abs,65.0,0.4,50,8.0623,0.49492310548684115,0.4390363779648226,0.0014247865920672188,0.12397421507616954,0.44596095780510414,13.754352941176478,0.008121771798347697,0.2167633986928106,1,3.019207654657074,0.006106228251716652,0.7379780974354927,0.013487942450827425,False,False
barcode_var_len,low,abs,70.0,0.4,50,8.3666,0.5136032713203682,0.20677829408611065,0.14964531476762818,0.06392420464864992,0.6951518346023172,3.9294117647058613,0.4156432115238069,-0.0015686274509808603,1,1.4505840163764336,0.20316809158232732,0.8843928949112928,0.45908335714624754,False,False
barcode_var_len,low,abs,75.0,0.4,50,8.6603,0.531632731410105,0.39199676604002026,0.004872131721089426,0.04261613643243328,0.7940154372348941,16.572235294117633,0.0023400169916548983,0.2793830065359474,1,3.6698895966220233,0.014711306820172618,0.9276813525483059,0.004275473088878301,False,False
barcode_var_len,low,abs,80.0,0.4,50,8.9443,0.5490667343569394,0.3175173804924164,0.02464685965297283,-0.07167259309091052,0.6603070945489715,13.295999999999992,0.00991649423129235,0.2065777777777776,1,3.1559706341105587,0.04835776261026315,0.8722806788786129,0.016207978269071853,False,False
barcode_var_len,low,abs,85.0,0.4,50,9.219499999999998,0.5659605287617592,0.26459781707701363,0.06332331898986743,-0.06586130175921506,0.6863790881687026,9.518117647058801,0.04937629832753083,0.1226248366013067,1,2.697015355157914,0.10015422901458625,0.8843928949112928,0.06936549462931069,False,False
barcode_var_len,low,abs,90.0,0.4,50,9.486800000000002,0.5823693632254523,0.19403839918981003,0.17694263427729667,0.1065403410810832,0.5129058194910657,2.687058823529412,0.6114810442526692,-0.029176470588235286,1,2.099793538528399,0.2330830734814248,0.7858359343108585,0.6404024449943495,False,False
barcode_var_len,low,abs,95.0,0.4,50,9.7468,0.5983300701486105,0.23715804345421224,0.09725742551785523,-0.11622582663390896,0.47510759568232697,9.004235294117649,0.06099370589472156,0.11120522875816997,2,3.4746522322649263,0.14319899436488956,0.7644464774819448,0.08354071646846989,False,False
barcode_var_len,low,abs,100.0,0.4,50,10.0,0.6138733431983938,0.21853819706731126,0.12733156550484603,-0.14528228329238618,0.3710715537154117,9.666823529411744,0.046429988382916225,0.12592941176470543,2,3.273970127809336,0.17969401505236238,0.6985760019338723,0.06582300182334161,False,False
barcode_var_len,low,abs,0.0,0.5,50,0.0,0.0,0.3323140931498125,0.018382434601604346,-0.23576681839784283,0.14303728687321474,19.71554882589484,0.0005682818464389334,0.34923441835321867,2,0.3055276085089777,0.038930136119855754,0.48726987835930297,0.0011823313583628815,False,False
barcode_var_len,low,abs,5.0,0.5,50,2.2361,0.13544072004431557,0.4645161677574239,0.0006780640966012769,0.05811291331695448,0.7217020569882291,18.993882352941142,0.0007881222990769897,0.3331973856209143,2,0.48005132153449603,0.0036241356887309626,0.8973033596244024,0.0015933776916121749,False,False
barcode_var_len,low,abs,10.0,0.5,50,3.1622999999999997,0.19154071329374317,0.2440179868599126,0.08768315090726428,0.08523227286486657,0.6010327429300519,4.511058823529396,0.34123820280132733,0.011356862745097689,1,0.5588750309358348,0.13173720572496894,0.8317863853049826,0.38748660391359513,False,False
barcode_var_len,low,abs,15.0,0.5,50,3.873,0.2345878577575396,0.2077582860012107,0.1476823488427511,-0.2363258474889482,0.14206399862113805,11.876705882352951,0.0182920539614978,0.17503790849673223,2,0.5625745035183185,0.201977330034939,0.4857335246972735,0.028495159437509136,False,False
barcode_var_len,low,abs,20.0,0.5,50,4.472100000000001,0.27087538308223413,0.22637813238811166,0.1139128925794549,0.02130806821621664,0.8961665966991449,9.14729411764705,0.05752144461043762,0.11438431372549,2,0.5201590681424761,0.1629830616906047,0.9635085952950344,0.07960557066623064,False,False
barcode_var_len,low,abs,25.0,0.5,50,5.0,0.3028503198522328,0.14503880343480746,0.3149132467278282,-0.25763391570516486,0.10849891383233723,10.600470588235282,0.031440817396428775,0.14667712418300627,1,0.8005884230294011,0.38233592618391676,0.4312136318977506,0.04633908110725636,False,False
barcode_var_len,low,abs,30.0,0.5,50,5.477199999999999,0.33175435437893,0.2822376715488146,0.04705326508003719,-0.10847743819164836,0.5052278735468407,14.466823529411784,0.00594496115033423,0.23259607843137298,2,0.9183507937678006,0.07898833307659672,0.784410554922474,0.010163260790093444,False,False
barcode_var_len,low,abs,35.0,0.5,50,5.916100000000001,0.358338555455559,0.12053900555730622,0.4043780012040117,-0.14528228329238618,0.3710715537154117,5.112470588235283,0.27595076676710073,0.02472156862745073,3,0.9508250124164435,0.46891713356574927,0.6985760019338723,0.321194259190743,False,False
barcode_var_len,low,abs,40.0,0.5,50,6.324599999999999,0.38308142658748634,0.22637813238811166,0.1139128925794549,0.03293065087960753,0.8401340511006948,10.079999999999984,0.039101439842468264,0.13511111111111077,2,0.6182974490227444,0.1629830616906047,0.9459136410697896,0.05629154652243883,False,False
barcode_var_len,low,abs,45.0,0.5,50,6.708199999999998,0.4063161031265497,0.03723969277380192,0.7973693106928347,-0.005811291331695447,0.9716103758197066,0.3425882352941301,0.9869016433538818,-0.08127581699346377,2,0.5951311436190538,0.8313379584577761,0.985384568715733,0.9869016433538818,False,False
barcode_var_len,low,abs,50.0,0.5,50,7.0711,0.4282969793414248,0.3086974532565159,0.029169418370604223,0.05230162198525902,0.7485781156590099,7.0428235294117485,0.13364242948890193,0.06761830065359441,1,1.7206235489655457,0.05458261385243848,0.9160232204774725,0.17119484769239504,False,False
barcode_var_len,low,abs,55.0,0.5,50,7.416200000000001,0.44919970841762596,0.28321766346391464,0.04626012428551452,0.04455323354299843,0.7848688299882403,6.575999999999993,0.16006431492550735,0.0572444444444443,1,1.3620676980987332,0.07793825287233426,0.9276813525483059,0.20089043573646673,False,False
barcode_var_len,low,abs,60.0,0.5,50,7.746,0.4691757155150792,0.3028175017659156,0.03255303205357664,-0.06392420464864992,0.6951518346023172,10.884705882352932,0.027890780180399054,0.1529934640522874,2,2.661826341381553,0.05878508700937141,0.8843928949112928,0.041501480908433794,False,False
barcode_var_len,low,abs,65.0,0.5,50,8.0623,0.48833402674893145,0.1999183506804103,0.16392873592367804,0.06392420464864992,0.6951518346023172,5.771294117647045,0.2168916116381497,0.03936209150326767,1,1.3133460186338057,0.2174803486576613,0.8843928949112928,0.26026993396577963,False,False
barcode_var_len,low,abs,70.0,0.5,50,8.3666,0.5067654972151383,0.10191915917040525,0.4812543610830574,-0.07360969020147567,0.6517018082558034,2.659764705882367,0.6162734023451863,-0.029783006535947405,1,1.3439789665905293,0.5385879131254433,0.8670710753617985,0.6425272019966629,False,False
barcode_var_len,low,abs,75.0,0.5,50,8.6603,0.5245549250032584,0.09407922384960485,0.5157836424450423,-0.06392420464864992,0.6951518346023172,5.439999999999998,0.2450540864662193,0.03199999999999995,1,1.3748455578091479,0.570367167031973,0.8843928949112928,0.2914326092245319,False,False
barcode_var_len,low,abs,80.0,0.5,50,8.9443,0.5417568231708654,0.14503880343480746,0.3149132467278282,-0.1259113121867347,0.438830306437729,5.074823529411759,0.27970593918133196,0.023884967320261314,2,1.2625189353389112,0.38233592618391676,0.7326969209822047,0.3251581542982984,False,False
barcode_var_len,low,abs,85.0,0.5,50,9.219499999999998,0.5584257047755322,-0.007839935320800403,0.9569069973634546,-0.19370971105651494,0.2310480913601907,3.369411764705859,0.4980102093746689,-0.014013071895425356,2,0.6113281851906667,0.963120679164516,0.5776202284004767,0.5385459240912117,False,False
barcode_var_len,low,abs,90.0,0.5,50,9.486800000000002,0.5746160828748327,0.024499797877501266,0.8658884573248384,-0.10072904974938775,0.5362845273506927,3.1218823529411566,0.5376398652100569,-0.01951372549019652,2,1.116774072051406,0.8907923288850661,0.8018402097044118,0.5740586390876612,False,False
barcode_var_len,low,abs,95.0,0.5,50,9.7468,0.5903642995071486,0.12543896513280645,0.385400574071609,-0.034867747990172684,0.8308628592268479,3.247999999999962,0.5172131904058026,-0.016711111111111954,1,1.3423378151202048,0.4519830187725049,0.9459136410697896,0.556190091354345,False,False
barcode_var_len,low,abs,100.0,0.5,50,10.0,0.6057006397044656,-0.019599838302001012,0.8925333610973893,-0.08910646708599686,0.5845312774959552,2.1101176470588143,0.7155138297349808,-0.041997385620915234,1,0.5262302845659388,0.913152943696999,0.8186959157699373,0.7360927673158542,False,False
barcode_var_len,low,abs,0.0,0.6,50,0.0,0.0,0.48133361297531024,0.0004021264145782908,0.028115615373015844,0.8632692570903786,20.950014804579528,0.00032397765802463915,0.37666699565732287,2,0.44075649271927003,0.002704028754949683,0.9534921723207269,0.0007242769758723904,False,False
barcode_var_len,low,abs,5.0,0.6,50,2.2361,0.13662712386213294,0.6320947852395326,8.503573767590204e-07,0.3021871492481633,0.05807000907066657,24.110117647058814,7.591599821786521e-05,0.44689150326797367,0,0.5536589081586845,9.885404504823612e-05,0.3431721684334451,0.00020758414565885973,False,True
barcode_var_len,low,abs,10.0,0.6,50,3.1622999999999997,0.19321852948849472,0.3439771622001177,0.014448531935078552,0.09879195263882261,0.5441901490163065,11.577411764705886,0.02078662452824538,0.16838692810457523,2,0.38620819174345566,0.03326023440500756,0.8071719913638995,0.03211222726124286,False,False
barcode_var_len,low,abs,15.0,0.6,50,3.873,0.23664274885650952,0.27439773622801417,0.05380495418217212,0.12203711796560442,0.45315449386729667,5.240470588235269,0.2635014858763416,0.02756601307189486,1,0.40134638735340666,0.08809613977010576,0.7432692756553544,0.3098057924968365,False,False
barcode_var_len,low,abs,20.0,0.6,50,4.472100000000001,0.27324813766103695,0.33613722687931735,0.01700339631733913,-0.12397421507616954,0.44596095780510414,16.40376470588231,0.002522576986619727,0.27563921568627353,2,1.0531636859099731,0.03694663218487241,0.7379780974354927,0.004590991384650384,False,False
barcode_var_len,low,abs,25.0,0.6,50,5.0,0.30550316144656536,0.33319725113401716,0.018055729846333492,0.10266614685995291,0.5284348079525036,8.33694117647056,0.07998679121079483,0.09637647058823468,1,0.7902489540235615,0.03851336870892236,0.7990965388550055,0.10718691041216022,False,False
barcode_var_len,low,abs,30.0,0.6,50,5.477199999999999,0.3346603831750255,0.2773377119733143,0.05118674179661746,-0.13947099196069074,0.39071182423817086,12.456470588235277,0.014260805644615822,0.1879215686274506,2,1.2066030167358033,0.08440366998378411,0.7069299543608928,0.022671024358107205,False,False
barcode_var_len,low,abs,35.0,0.6,50,5.916100000000001,0.361477450686805,0.3175173804924164,0.02464685965297283,-0.023245165326781787,0.8867857141673682,9.6310588235294,0.04712283445392084,0.12513464052287557,2,1.3287544336438932,0.04835776261026315,0.9612012985730214,0.0667035556197053,False,False
barcode_var_len,low,abs,40.0,0.6,50,6.324599999999999,0.38643705897698943,0.28321766346391464,0.04626012428551452,0.10847743819164836,0.5052278735468407,5.964235294117628,0.20183517154277947,0.04364967320261397,1,1.14625743915848,0.07793825287233426,0.784410554922474,0.24536824775788876,False,False
barcode_var_len,low,abs,45.0,0.6,50,6.708199999999998,0.40987526152316983,0.08133932895330419,0.5744292020310515,-0.14334518618182104,0.3775519234135407,3.5134117647058645,0.47584198872346284,-0.010813071895425234,2,0.8136555376026351,0.6226330511525383,0.6994487824195077,0.5169778615803977,False,False
barcode_var_len,low,abs,50.0,0.6,50,7.0711,0.4320486809809616,0.4370763941346225,0.0015050223273195592,0.22276616771499216,0.16707804359403583,11.437176470588241,0.02206615732629969,0.16527058823529425,1,2.0313312568513995,0.006304823263095451,0.5111269096791228,0.03391987820406399,False,False
barcode_var_len,low,abs,55.0,0.6,50,7.416200000000001,0.4531345091840035,0.3047774855961157,0.031390739977712516,-0.011622582663390894,0.9432552438855252,9.158588235294133,0.05725548395835623,0.11463529411764739,1,1.710360068988991,0.057241937606416944,0.9790484116222526,0.07935558879474297,False,False
barcode_var_len,low,abs,60.0,0.6,50,7.746,0.47328549771301903,0.21167825366161092,0.14002078795271242,-0.07942098153317112,0.6261554912472203,6.609882352941156,0.15799724186053574,0.05799738562091458,1,1.4890634199820285,0.19377876904170024,0.8501089151239632,0.19910221535270764,False,False
barcode_var_len,low,abs,65.0,0.6,50,8.0623,0.49261162770612876,0.2312780919636119,0.1060913014368591,-0.08910646708599686,0.5845312774959552,8.057411764705847,0.08949762313599212,0.09016470588235216,1,1.8986696080880439,0.15440518049495924,0.8186959157699373,0.11873436450281408,False,False
barcode_var_len,low,abs,70.0,0.6,50,8.3666,0.5112045501117668,0.1999183506804103,0.16392873592367804,-0.20533229371990583,0.2037107976582085,11.112470588235283,0.025328659343360104,0.15805490196078406,1,2.4098187683491465,0.2174803486576613,0.5523353988983495,0.038300745490801764,False,False
barcode_var_len,low,abs,75.0,0.6,50,8.6603,0.5291498058151379,0.11955901364220617,0.40823738389791,-0.05811291331695448,0.7217020569882291,4.0602352941176605,0.3979152640033964,0.0013385620915035664,2,1.8290106480332655,0.4728029477273428,0.8973033596244024,0.44279651202808895,False,False
barcode_var_len,low,abs,80.0,0.6,50,8.9443,0.5465023853853028,0.23029810004851184,0.10762167043029564,0.07748388442260597,0.6346250730313773,4.974117647058819,0.28996351142284643,0.021647058823529304,1,1.8268106873116325,0.15590055062332545,0.8541263645718971,0.33582324486083087,False,False
barcode_var_len,low,abs,85.0,0.6,50,9.219499999999998,0.5633172793913218,0.08525929661370439,0.5560629295913269,-0.14334518618182104,0.3775519234135407,4.095058823529371,0.3932938729130369,0.002112418300652684,1,1.5525421684109402,0.6062585281593599,0.6994487824195077,0.4385651100828829,False,False
barcode_var_len,low,abs,90.0,0.6,50,9.486800000000002,0.5796494784022552,0.10485913491570541,0.468627630588127,-0.015496776884521193,0.9243879679995202,1.8719999999999573,0.7592865693298336,-0.04728888888888984,1,1.1297036340806326,0.526993586997531,0.9735909515736736,0.7751224033773274,False,False
barcode_var_len,low,abs,95.0,0.6,50,9.7468,0.5955356427974766,0.01763985447180091,0.9032259910430898,-0.13947099196069074,0.39071182423817086,3.7882352941176407,0.4354229734268271,-0.0047058823529413174,2,1.467521253622075,0.9200439996386347,0.7069299543608928,0.4786564601500582,False,False
barcode_var_len,low,abs,100.0,0.6,50,10.0,0.6110063228931307,-0.059779506821103084,0.6800589551866979,-0.19177261394594977,0.23583648068140362,3.977411764705863,0.4090714663267031,-0.0005019607843141532,2,0.19878331845221897,0.726124946410596,0.5782477995046473,0.4533261552516008,False,False
barcode_var_len,low,abs,0.0,0.7,50,0.0,0.0,0.3279881381449758,0.02005601815654495,-0.28877650143495454,0.07073302600416297,21.82856301242083,0.00021679817656832553,0.39619028916490734,3,0.37290593772525427,0.04126570107430708,0.35442527798136764,0.000499065109427086,False,False
barcode_var_len,low,abs,5.0,0.7,50,2.2361,0.13553240861621668,0.47529607882352454,0.00048658952852224854,0.08910646708599686,0.5845312774959552,21.06635294117646,0.0003072193169100147,0.37925228758169915,2,0.44226497508127827,0.0029771596153005996,0.8186959157699373,0.0006901303495804677,False,False
barcode_var_len,low,abs,10.0,0.7,50,3.1622999999999997,0.19167037957473368,0.23617805153911217,0.09868880283927957,-0.1859613226142543,0.25060407596896045,18.150588235294094,0.0011532078127006733,0.31445751633986874,2,0.42138334553789814,0.14476433224058358,0.5870574071816957,0.002277034534631903,False,False
barcode_var_len,low,abs,15.0,0.7,50,3.873,0.23474666543115574,0.41943653966282163,0.0024292431212794797,0.05423871909582418,0.7395850162781223,20.01411764705881,0.0004962046848432449,0.35586928104575133,1,0.7748919763431317,0.00879064631435765,0.9074064183887253,0.001048796265691404,False,False
barcode_var_len,low,abs,20.0,0.7,50,4.472100000000001,0.2710587561256575,0.5585953916070289,2.4899537027006303e-05,0.21889197349386189,0.17477538712368895,22.134588235294103,0.00018842786749220789,0.4029908496732023,1,1.1658375455115477,0.00042102853518392473,0.5176468472134736,0.00044140533190869857,False,False
barcode_var_len,low,abs,25.0,0.7,50,5.0,0.3030553387957084,0.46549615967252395,0.0006582094552439403,0.10460324397051804,0.5206416815555198,16.654117647058797,0.0022560515464492975,0.2812026143790844,1,1.4348980900024424,0.0035383514068026848,0.7924660619421169,0.004146497901576772,False,False
barcode_var_len,low,abs,30.0,0.7,50,5.477199999999999,0.33197894033037073,0.21167825366161092,0.14002078795271242,-0.2363258474889482,0.14206399862113805,12.747294117647016,0.012578898098534802,0.19438431372548923,2,1.021865750795075,0.19377876904170024,0.4857335246972735,0.020204447723035174,False,False
barcode_var_len,low,abs,35.0,0.7,50,5.916100000000001,0.358581137969858,0.38709680646451994,0.00548411718202647,0.05811291331695448,0.7217020569882291,16.646588235294104,0.002263646873752477,0.2810352941176468,2,1.2435956514421482,0.015888563798394446,0.8973033596244024,0.0041522516619128275,False,False
barcode_var_len,low,abs,40.0,0.7,50,6.324599999999999,0.38334075914946736,0.2577378736713133,0.07075423504745816,-0.030993553769042385,0.8494265810970129,6.820705882352939,0.14567193256047764,0.06268235294117643,2,1.2889840709557117,0.10948658667909499,0.948339400264372,0.18532817685532724,False,False
barcode_var_len,low,abs,45.0,0.7,50,6.708199999999998,0.40659116474187423,0.3763168953984194,0.00707152280278329,0.2363258474889482,0.14206399862113805,7.647999999999968,0.10535743777836633,0.08106666666666595,1,1.6030599740723694,0.019229579551428243,0.4857335246972735,0.1372302760978721,False,False
barcode_var_len,low,abs,50.0,0.7,50,7.0711,0.42858692123166675,0.39003678220982013,0.0051093480754661235,-0.07748388442260597,0.6346250730313773,17.465411764705863,0.001569161422731555,0.29923137254901916,1,2.452148599638698,0.015132782516507945,0.8541263645718971,0.003015124221364352,False,False
barcode_var_len,low,abs,55.0,0.7,50,7.416200000000001,0.4495038007153465,0.22637813238811166,0.1139128925794549,-0.050364524874693874,0.757604165263162,7.338352941176453,0.1190521366051791,0.07418562091503228,1,1.8240204073083088,0.1629830616906047,0.9210089852218831,0.15377567644835635,False,False
barcode_var_len,low,abs,60.0,0.7,50,7.746,0.4694933308623115,0.27243775239781404,0.05560980354266071,0.048427427764128735,0.7666620524502553,7.167058823529402,0.1273189279805033,0.07037908496732004,1,2.095425885486841,0.09057288492937733,0.9211830862774385,0.16354503179816032,False,False
barcode_var_len,low,abs,65.0,0.7,50,8.0623,0.48866461159452795,0.2038383183408105,0.15564981141708864,0.02130806821621664,0.8961665966991449,6.09317647058819,0.19229702055489617,0.04651503267973756,1,1.5158822195088382,0.2082796037667517,0.9635085952950344,0.23531082778428083,False,False
barcode_var_len,low,abs,70.0,0.7,50,8.3666,0.5071085595136346,0.1283789408781066,0.37427165538834034,-0.046490330653563575,0.7757506526956611,2.8244705882353003,0.5876160805581743,-0.026122875816993327,2,1.1644435733172376,0.44284050828391414,0.9273111915256618,0.6188934936796173,False,False
barcode_var_len,low,abs,75.0,0.7,50,8.6603,0.5249100301144947,0.059779506821103084,0.6800589551866979,0.02711935954791209,0.8680707965439062,1.1190588235293717,0.8912366421493114,-0.06402091503268063,2,0.7383976983663603,0.726124946410596,0.9542622231511025,0.8970238930723589,False,False
barcode_var_len,low,abs,80.0,0.7,50,8.9443,0.5421235733580909,0.011759902981200606,0.9353985387754569,-0.07167259309091052,0.6603070945489715,1.9877647058823413,0.7380094248430782,-0.0447163398692813,2,0.5123943361894039,0.9455659141969293,0.8722806788786129,0.7567241070607087,False,False
barcode_var_len,low,abs,85.0,0.7,50,9.219499999999998,0.5588037392054066,0.030379749368101568,0.8341108642278398,-0.06779839886978023,0.6776467157847956,2.6437647058823472,0.6190902995507429,-0.030138562091503396,2,0.9603738704209128,0.8619145597021011,0.8826490835852381,0.6447412974044691,False,False
barcode_var_len,low,abs,90.0,0.7,50,9.486800000000002,0.5750050776174253,-0.047039611924802424,0.7456450561322706,-0.03680484510073784,0.8216142102155399,2.224941176470594,0.6944657522546873,-0.0394457516339868,3,-0.20133058269627835,0.7817924489323694,0.945669821163926,0.7160234474466288,False,False
barcode_var_len,low,abs,95.0,0.7,50,9.7468,0.5907639552348022,-0.055859539160702874,0.7000171406843186,-0.14528228329238618,0.3710715537154117,3.1002352941176525,0.5411936300237978,-0.019994771241829943,2,0.5700903017458714,0.7423214832798362,0.6985760019338723,0.5771904540391422,False,False
barcode_var_len,low,abs,100.0,0.7,50,10.0,0.6061106775914168,-0.1763985447180091,0.22041919557043052,-0.17627583706142858,0.27656782450681333,4.486588235294107,0.34414073174544424,0.010813071895424603,2,-0.46025369652755366,0.2805001211458924,0.6182886461330201,0.390305951857638,False,False
barcode_var_len,low,abs,0.0,0.8,50,0.0,0.0,0.42112246856431274,0.0023231250566324037,-0.10659034828453202,0.5127068781594368,22.048797250859103,0.00019598727563954364,0.4010843833524245,3,0.45099024734214294,0.008573437709000537,0.7858359343108585,0.00045681244697938744,False,False
barcode_var_len,low,abs,5.0,0.8,50,2.2361,0.1363504790620606,0.5762352460788297,1.1921102799683362e-05,0.32155812035381476,0.04304081547222809,22.530823529411776,0.00015709992105414675,0.41179607843137284,2,0.43957239360723654,0.00027716564009263813,0.33288463757892645,0.0003794881209879389,False,False
barcode_var_len,low,abs,10.0,0.8,50,3.1622999999999997,0.192827297499197,0.5448755047956281,4.292337466812561e-05,0.18983551683538463,0.24069181478268264,20.821647058823515,0.0003435213850071289,0.373814379084967,1,0.7322247576883725,0.0005870402711964238,0.5782477995046473,0.0007588477150988833,False,False
barcode_var_len,low,abs,15.0,0.8,50,3.873,0.23616359080871197,0.5115557796822263,0.00014657674734630066,0.24988552726290425,0.11992549693631241,20.288941176470587,0.00043789687316607575,0.3619764705882353,1,1.0569386596083947,0.0013769330811319153,0.44972061351117154,0.0009297810320649554,False,False
barcode_var_len,low,abs,20.0,0.8,50,4.472100000000001,0.27269486043264674,0.27831770388841437,0.05033731584020644,-0.07360969020147567,0.6517018082558034,9.747764705882332,0.044897797054771316,0.12772810457516293,2,0.7561071322725099,0.08329840521599999,0.8670710753617985,0.06384549122467481,False,False
barcode_var_len,low,abs,25.0,0.8,50,5.0,0.3048845737267131,0.3704369439078191,0.008095260136695679,-0.06392420464864992,0.6951518346023172,16.142117647058797,0.002834272957344725,0.2698248366013066,2,1.2267317834514637,0.02151026264893423,0.8843928949112928,0.005128159241888315,False,False
barcode_var_len,low,abs,30.0,0.8,50,5.477199999999999,0.33398275744319056,0.42139652349302176,0.0023062690738341897,-0.013559679773956045,0.933817144982964,16.82070588235291,0.0020942862385461736,0.284904575163398,1,1.1477906027475706,0.008545140393090822,0.9757864548698387,0.003887597209277328,False,False
barcode_var_len,low,abs,35.0,0.8,50,5.916100000000001,0.3607455253249215,0.38709680646451994,0.00548411718202647,0.15496776884521193,0.33967481234405483,10.42541176470587,0.03384008097181868,0.1427869281045749,1,1.2959534071825578,0.015888563798394446,0.6735555980383178,0.04963923549493907,False,False
barcode_var_len,low,abs,40.0,0.8,50,6.324599999999999,0.385654594998394,0.3057574775112158,0.030822647751635096,0.05617581620638932,0.7306259674857049,8.673882352941149,0.06978832819633879,0.1038640522875811,1,1.2360885437035254,0.056538584633176805,0.9035666885129062,0.09474911711327748,False,False
barcode_var_len,low,abs,45.0,0.8,50,6.708199999999998,0.40904533949470734,0.43217643455912225,0.0017235110135427677,0.20339519660934066,0.20810244941379488,13.777882352941162,0.00803876954810186,0.21728627450980362,1,2.120712976507428,0.007092324082277761,0.5593505143203157,0.013373981537986995,False,False
barcode_var_len,low,abs,50.0,0.8,50,7.0711,0.4311738618557922,0.3282972915585169,0.01993228840194183,-0.009685485552825746,0.9527009964925695,11.052235294117622,0.02598319173842874,0.1567163398692805,2,1.768998165213758,0.04110205812373814,0.9801016888695682,0.039037751723325895,False,False
barcode_var_len,low,abs,55.0,0.8,50,7.416200000000001,0.4522169951344099,0.25185792218071296,0.07766039302844353,-0.05423871909582418,0.7395850162781223,10.414117647058816,0.034000785245507606,0.14253594771241815,1,1.789884437747264,0.1187897459152179,0.9074064183887253,0.04979642563515287,False,False
barcode_var_len,low,abs,60.0,0.8,50,7.746,0.47232718161742393,0.2057983021710106,0.1516274890672849,0.03293065087960753,0.8401340511006948,4.703058823529403,0.31914407599094907,0.015623529411764517,1,1.3458066509239952,0.20466409990214074,0.9459136410697896,0.36642467984146004,False,False
