feature,mu_level,noise_arm,noise_level,sample_ratio,n_pos,n_neg,sigma,nsr,n_nan_pos,n_nan_neg,auc,auc_se,auc_lo,auc_hi,p_raw,thresh_max_r0,thresh_mean2sd_r0,p_bh,detectable
barcode_mean_len,low,rel,0.02,0.1,40,10,0.34948599999999996,0.01999951151785347,0,0,0.8125,0.08706637188752604,0.641849911100449,0.983150088899551,0.001033180869968835,0.3169269561767578,0.28996437542642806,0.0015751773919196993,False
barcode_mean_len,low,rel,0.04,0.1,40,10,0.698984,0.039999760467823636,0,0,0.74875,0.09577905415612091,0.5610230538540031,0.936476946145997,0.007595965549095675,1.4140310287475586,1.082376200936844,0.010034443125936049,False
barcode_mean_len,low,rel,0.06,0.1,40,10,1.0484740000000001,0.05999947052285351,0,0,0.68375,0.1013464559145458,0.4851109464074902,0.8823890535925097,0.038023993540430255,2.0365428924560547,1.766843122604209,0.04545284574884337,False
barcode_mean_len,low,rel,0.08,0.1,40,10,1.3979679999999999,0.07999944630637018,0,0,0.70125,0.10013795998962628,0.5049795984203325,0.8975204015796676,0.026073541223122283,1.8618833323319752,1.7964307785403395,0.0318638545827907,False
barcode_mean_len,low,rel,0.1,0.1,40,10,1.747472,0.10000046141135817,0,0,0.58,0.10463681170629084,0.3749118490556699,0.78508815094433,0.22213085825272372,2.6556711196899414,2.8663465844144542,0.23882277245668562,False
barcode_mean_len,low,rel,0.12,0.1,40,10,2.096966,0.12000043719487488,0,0,0.6375,0.10360008096728822,0.43444384130411506,0.8405561586958848,0.09300845193911067,2.443785548210144,2.6175104268752567,0.10612278880840964,False
barcode_mean_len,low,rel,0.14,0.1,40,10,2.4464559999999995,0.14000014724990473,0,0,0.5125,0.10354264845968969,0.30955640901900816,0.7154435909809918,0.45653491983828354,3.1100032329559326,3.52591273481498,0.4738695797089436,False
barcode_mean_len,low,rel,0.16,0.1,40,10,2.7959540000000005,0.1600003961998749,0,0,0.485,0.10241356897482393,0.2842694048093451,0.6857305951906549,0.5626344640338443,5.006987889607747,4.832197956398565,0.5781768525430665,False
barcode_mean_len,low,rel,0.18,0.1,40,10,3.1454400000000002,0.17999990771772836,0,0,0.4325,0.09918743769527291,0.2380926221172651,0.6269073778827349,0.7476257606655753,5.551453272501628,5.329595871418375,0.7582245991482934,False
barcode_mean_len,low,rel,0.2,0.1,40,10,3.4949260000000004,0.1999994192355818,0,0,0.56625,0.10461124177284906,0.3612119661252159,0.7712880338747842,0.2641039352801583,3.996628761291504,4.225105402854497,0.2816704814341138,False
barcode_mean_len,low,rel,0.02,0.2,40,10,0.34821799999999997,0.019999650230264877,0,0,0.9675,0.040105371991940766,0.8888934708957961,1.0,3.0380491670641133e-06,0.2339403629302978,0.2953204339028928,1.0603723679325592e-05,True
barcode_mean_len,low,rel,0.04,0.2,40,10,0.6964500000000001,0.04000032838129813,0,0,0.89,0.07041231224113942,0.7519918680073667,1.0,8.115768185505283e-05,0.7643486601965768,0.8086647649152179,0.00015466525435491624,False
barcode_mean_len,low,rel,0.06,0.2,40,10,1.044666,0.05999988613937316,0,0,0.705,0.09985225944018694,0.5092895714972335,0.9007104285027664,0.02403973530981892,0.960909811158975,1.0834617359735796,0.029494662055582578,False
barcode_mean_len,low,rel,0.08,0.2,40,10,1.3928900000000002,0.0799998731740887,0,0,0.74,0.09670703816955153,0.550454205187679,0.929545794812321,0.010273260316368759,1.457035392522812,1.4297499106833125,0.013196315047269263,False
barcode_mean_len,low,rel,0.1,0.2,40,10,1.7411139999999998,0.09999981130577548,0,0,0.6575,0.10278787025303673,0.45603577430404796,0.858964225695952,0.06477893921806628,1.5778624047007823,1.7757776881423002,0.0752115024629234,False
barcode_mean_len,low,rel,0.12,0.2,40,10,2.0893420000000003,0.1200001887811838,0,0,0.66,0.10266922163097905,0.45876832560328107,0.861231674396719,0.061767841353188316,2.208578586578369,2.1842807965934394,0.0719850782687533,False
barcode_mean_len,low,rel,0.14,0.2,40,10,2.437562,0.13999999361432208,0,0,0.655,0.10290267238769485,0.4533107621201181,0.8566892378798819,0.06790279371556637,2.1577736854553224,2.2758161246444093,0.0784467057832009,False
barcode_mean_len,low,rel,0.16,0.2,40,10,2.7857819999999998,0.15999978241685578,0,0,0.63,0.10384299287365496,0.42646773396763626,0.8335322660323637,0.10582184466544836,1.9027974713932383,2.200404301072391,0.11972544469448537,False
barcode_mean_len,low,rel,0.18,0.2,40,10,3.134004,0.17999967281245485,0,0,0.525,0.10392672676115411,0.32130361554813797,0.7286963844518621,0.4088870448335101,2.993677801556057,3.0517366241652124,0.42774460258173724,False
barcode_mean_len,low,rel,0.2,0.2,40,10,3.482236,0.20000032505898585,0,0,0.5175,0.10370602505543723,0.314236190891343,0.7207638091086569,0.4373670273956248,3.004517602920532,3.015990701277473,0.4559992550201021,False
barcode_mean_len,low,rel,0.02,0.3,40,10,0.34697,0.019999678077898674,0,0,0.96,0.0443060570080222,0.8731601282642765,1.0,4.280826062661706e-06,0.3974753856658936,0.4575822312337819,1.3687800223855976e-05,True
barcode_mean_len,low,rel,0.04,0.3,40,10,0.6939479999999999,0.04000001608974855,0,0,0.9225,0.060326234517198346,0.8042605803462912,1.0,2.1875232572411636e-05,0.5829783916473389,0.6450397902560183,4.925899828654436e-05,True
barcode_mean_len,low,rel,0.06,0.3,40,10,1.040922,0.06000001305903325,0,0,0.7975,0.08945125689625472,0.6221755364833408,0.9728244635166592,0.002026242253169372,1.0325156124308703,1.0486921550721793,0.002885766149230499,False
barcode_mean_len,low,rel,0.08,0.3,40,10,1.3878899999999998,0.07999979073969082,0,0,0.8175,0.08622027893840038,0.6485082532807352,0.9864917467192648,0.0010772103294282628,1.2675561146302656,1.2523942881145431,0.0016263078025459162,False
barcode_mean_len,low,rel,0.1,0.3,40,10,1.734866,0.09999978129175333,0,0,0.6775,0.10172935038490083,0.47811047324559436,0.8768895267544057,0.043644388198652406,1.6381309032440186,1.7012403264795577,0.05177204212340145,False
barcode_mean_len,low,rel,0.12,0.3,40,10,2.0818380000000003,0.11999973415598354,0,0,0.645,0.10332377769889893,0.4424853957101581,0.8475146042898419,0.08157128836298416,1.686498522758484,1.795627631298851,0.09354044164929133,False
barcode_mean_len,low,rel,0.14,0.3,40,10,2.428812,0.13999968326732404,0,0,0.625,0.10398658676614368,0.4211862899383584,0.8288137100616416,0.11496264233386527,2.187240640322367,2.1939739109037837,0.1291247069691965,False
barcode_mean_len,low,rel,0.16,0.3,40,10,2.775798,0.16000045124727236,0,0,0.525,0.10392672676115411,0.32130361554813797,0.7286963844518621,0.4088870448335101,1.963489283214916,2.1844281015757776,0.42774460258173724,False
barcode_mean_len,low,rel,0.18,0.3,40,10,3.12277,0.18000035837441378,0,0,0.3975,0.09626261652822467,0.20882527160467967,0.5861747283953204,0.8429179357457959,2.618200624530965,2.9921248868088246,0.8502317573140891,False
barcode_mean_len,low,rel,0.2,0.3,40,10,3.469734,0.1999997219658628,0,0,0.5775,0.10463982499526966,0.37240594300927143,0.7825940569907286,0.22973081093346504,3.36479384132794,3.343711275381454,0.24642405325042963,False
barcode_mean_len,low,rel,0.02,0.4,40,10,0.343576,0.01999994106771199,0,0,0.9275,0.05852534927823359,0.8127903154146622,1.0,1.7729779558998625e-05,0.6306674480438232,0.5860688629705897,4.142888188409226e-05,True
barcode_mean_len,low,rel,0.04,0.4,40,10,0.68716,0.040000447129971785,0,0,0.965,0.041561275136107974,0.8835399007332283,1.0,3.413117415298884e-06,0.6005375339434698,0.6255919136691734,1.1542542531738045e-05,True
barcode_mean_len,low,rel,0.06,0.4,40,10,1.030734,0.0600001882668543,0,0,0.91,0.06450887154044081,0.783562611780736,1.0,3.6627656988930286e-05,0.8419276230475482,0.920420945241743,7.724199773175774e-05,True
barcode_mean_len,low,rel,0.08,0.4,40,10,1.374298,0.07999934675915547,0,0,0.835,0.08304262107383252,0.6722364626952883,0.9977635373047117,0.000602169309140404,1.3346895610584932,1.2953768878863787,0.000958934002569479,False
barcode_mean_len,low,rel,0.1,0.4,40,10,1.717888,0.10000013082979377,0,0,0.775,0.09262713591128943,0.5934508136138728,0.9565491863861273,0.003956435644328283,1.0957509345478482,1.2660278311142077,0.005434985449372679,False
barcode_mean_len,low,rel,0.12,0.4,40,10,2.061462,0.12000001478490636,0,0,0.71,0.09945631528229266,0.5150656220467064,0.9049343779532936,0.021424828797413028,1.390612577895323,1.533887534979963,0.0263908487173432,False
barcode_mean_len,low,rel,0.14,0.4,40,10,2.40504,0.14000005479975935,0,0,0.58,0.10463681170629084,0.3749118490556699,0.78508815094433,0.22243742962136115,1.770470512074393,2.036847086870775,0.2388762234963809,False
barcode_mean_len,low,rel,0.16,0.4,40,10,2.748616,0.16000005699902115,0,0,0.655,0.10290267238769485,0.4533107621201181,0.8566892378798819,0.06790279371556637,1.9544213354587556,2.0317224522682698,0.0784467057832009,False
barcode_mean_len,low,rel,0.18,0.4,40,10,3.092194,0.18000002564447024,0,0,0.715,0.09904300409228223,0.5208757119791267,0.9091242880208732,0.019054538799948485,1.850673449752124,2.099927328238574,0.02375431780690629,False
barcode_mean_len,low,rel,0.2,0.4,40,10,3.4357639999999994,0.19999977215068362,0,0,0.6225,0.10405292311578072,0.41855627069306983,0.8264437293069302,0.11973795101056678,2.758157341061412,2.9770471301599075,0.13368102573808777,False
barcode_mean_len,low,rel,0.02,0.5,40,10,0.3466560000000001,0.01999985706008775,0,0,0.99,0.022520106444870028,0.9458605913680548,1.0,1.0603340998194995e-06,0.2662896144514282,0.29466193034825605,6.280959954344806e-06,True
barcode_mean_len,low,rel,0.04,0.5,40,10,0.693324,0.04000045222695113,0,0,0.9375,0.05466568248721647,0.8303552623250557,1.0,1.15684232496683e-05,0.5550287002325058,0.6303370006165839,2.971998238174453e-05,True
barcode_mean_len,low,rel,0.06,0.5,40,10,1.039972,0.05999988244777699,0,0,0.9025,0.06682609616168726,0.7715208515230929,1.0,4.9568014246983466e-05,0.782400968665671,0.8354302568242074,9.977976893873295e-05,True
barcode_mean_len,low,rel,0.08,0.5,40,10,1.3866260000000004,0.0799995111719844,0,0,0.815,0.08664662470765618,0.6451726155729939,0.984827384427006,0.0011679661730172098,1.2002641193328365,1.172203945748587,0.0017491280851948553,False
barcode_mean_len,low,rel,0.1,0.5,40,10,1.733288,0.09999987782989958,0,0,0.675,0.10187547348947436,0.4753240719606303,0.8746759280393698,0.04593425727521621,1.2870788776592628,1.4181226938259188,0.05434969372258406,False
barcode_mean_len,low,rel,0.12,0.5,40,10,2.079952,0.12000010432403807,0,0,0.7,0.10023106787980358,0.5035471069555849,0.896452893044415,0.026917724646079708,1.3392325503130753,1.6370859897193337,0.032680788408425754,False
barcode_mean_len,low,rel,0.14,0.5,40,10,2.426612,0.1400002652060609,0,0,0.6275,0.10391661476234981,0.42382343506579434,0.8311765649342056,0.11032436795292117,1.7360356922556714,1.886442797152772,0.12436565114692931,False
barcode_mean_len,low,rel,0.16,0.5,40,10,2.773266,0.15999992069280303,0,0,0.5875,0.1046071800783166,0.3824699270464995,0.7925300729535005,0.2013671423828367,2.124742469522688,2.167504683351805,0.21750457888041597,False
barcode_mean_len,low,rel,0.18,0.5,40,10,3.1199199999999996,0.17999984363421903,0,0,0.5625,0.10458648192327227,0.3575104954303864,0.7674895045696136,0.27618506976284196,2.378667155755501,2.5081250192113402,0.29354527414793485,False
barcode_mean_len,low,rel,0.2,0.5,40,10,3.46659,0.20000047717251668,0,0,0.5675,0.10461780831217558,0.3624490957081359,0.7725509042918641,0.26020309319611856,2.3012020907750945,2.5263727273563577,0.2778287906686455,False
barcode_mean_len,low,rel,0.02,0.6,40,10,0.34437799999999996,0.020000419509512795,0,0,0.9775,0.03355397998186842,0.9117341992355379,1.0,1.9158940685337106e-06,0.3186094652522694,0.32316256778446134,7.614450785198081e-06,True
barcode_mean_len,low,rel,0.04,0.6,40,10,0.6887540000000001,0.04000038870295751,0,0,0.94,0.053640414858621525,0.8348647868771017,1.0,1.03825916524498e-05,0.601428366266191,0.6771050020984744,2.712306246286043e-05,True
barcode_mean_len,low,rel,0.06,0.6,40,10,1.033128,0.060000510660346326,0,0,0.9175,0.062051095303092774,0.7958798532059381,1.0,2.692937670501682e-05,0.7688522352591941,0.7976891913386273,5.878948435602263e-05,True
barcode_mean_len,low,rel,0.08,0.6,40,10,1.377494,0.07999990091881805,0,0,0.91,0.06450887154044081,0.783562611780736,1.0,3.6627656988930286e-05,0.8961323696000383,0.9884118593796911,7.724199773175774e-05,True
barcode_mean_len,low,rel,0.1,0.6,40,10,1.721868,0.10000006446440138,0,0,0.81,0.08747961294069849,0.638539958636231,0.9814600413637691,0.0013708079025865675,1.3143460146098769,1.3599489024109044,0.0020267906985779135,False
barcode_mean_len,low,rel,0.12,0.6,40,10,2.0662439999999997,0.12000026123924672,0,0,0.7875,0.09091985771966847,0.6092970788694498,0.9657029211305501,0.0027428812375411777,1.459971557125788,1.520660442288855,0.0038301494758457883,False
barcode_mean_len,low,rel,0.14,0.6,40,10,2.410616,0.14000006303300386,0,0,0.7275,0.09793212629711515,0.5355530324576543,0.9194469675423458,0.014083685322570582,1.5333125899758255,1.7850293970866453,0.017893206762282295,False
barcode_mean_len,low,rel,0.16,0.6,40,10,2.754994,0.16000035724700623,0,0,0.7775,0.09229675875203432,0.5965983528460127,0.9584016471539872,0.0036809028482900027,1.796247693351828,1.817688987172774,0.005086537368365085,False
barcode_mean_len,low,rel,0.18,0.6,40,10,3.0993580000000005,0.17999981124067407,0,0,0.7025,0.10004379158036843,0.5064141685024779,0.8985858314975221,0.025444667696993273,2.3246333729207085,2.3310866379631294,0.03113623810289966,False
barcode_mean_len,low,rel,0.2,0.6,40,10,3.443738,0.20000009950559214,0,0,0.68,0.10157921865390412,0.480904731438348,0.8790952685616521,0.04144753474407487,2.335343792144932,2.5440997087159025,0.04935493893980746,False
barcode_mean_len,low,rel,0.02,0.7,40,10,0.346794,0.01999988363234768,0,0,0.9825,0.02967211382340579,0.9243426569061247,1.0,1.5147411749632373e-06,0.2533643331018186,0.254163206255327,6.93945464392025e-06,True
barcode_mean_len,low,rel,0.04,0.7,40,10,0.6935919999999999,0.040000181628170574,0,0,0.945,0.051507624142056146,0.8440450566815699,1.0,8.349009789524274e-06,0.4772145320617017,0.5170267864409799,2.2972127527389273e-05,True
barcode_mean_len,low,rel,0.06,0.7,40,10,1.040382,0.05999990653652082,0,0,0.9325,0.05664131762496462,0.8214830174550694,1.0,1.4337632266600629e-05,0.6940891831699345,0.81487613516114,3.527512700512853e-05,True
barcode_mean_len,low,rel,0.08,0.7,40,10,1.3871719999999998,0.07999954326855317,0,0,0.8825,0.0724161454466948,0.7405643549244781,1.0,0.00010836681688949641,0.8749463145724601,1.0350954718528103,0.0002003601187022498,False
barcode_mean_len,low,rel,0.1,0.7,40,10,1.7339700000000002,0.09999984207870546,0,0,0.82,0.08578723892978568,0.65185701169762,0.9881429883023799,0.0009929623365320707,1.31404536548588,1.3347159743284456,0.0015163464252460194,False
barcode_mean_len,low,rel,0.12,0.7,40,10,2.080768,0.12000003829034372,0,0,0.74,0.09670703816955153,0.550454205187679,0.929545794812321,0.010273260316368759,1.4686365712677008,1.581236483177363,0.013196315047269263,False
barcode_mean_len,low,rel,0.14,0.7,40,10,2.427558,0.13999972383212317,0,0,0.6975,0.10041411563398664,0.5006883333573862,0.8943116666426139,0.028461301278696855,1.544590067781814,1.7029716492313045,0.034464857017171974,False
barcode_mean_len,low,rel,0.16,0.7,40,10,2.774358,0.16000001252400697,0,0,0.715,0.09904300409228223,0.5208757119791267,0.9091242880208732,0.019054538799948485,1.6916989682035313,1.8884254018074738,0.02375431780690629,False
barcode_mean_len,low,rel,0.18,0.7,40,10,3.12115,0.18000000834153554,0,0,0.66,0.10266922163097905,0.45876832560328107,0.861231674396719,0.061767841353188316,2.122516471512464,2.2975048238896334,0.0719850782687533,False
barcode_mean_len,low,rel,0.2,0.7,40,10,3.4679540000000006,0.200000567733464,0,0,0.665,0.10242030943937065,0.46425619349883357,0.8657438065011664,0.056074421612077506,1.8969085700292556,2.299206260656076,0.06584496477175768,False
barcode_mean_len,low,rel,0.02,0.8,40,10,0.343552,0.020000053598647777,0,0,0.975,0.0353207267702707,0.9057713755302694,1.0,2.152876113554094e-06,0.2806497792979436,0.3126141308380914,8.172141982062479e-06,True
barcode_mean_len,low,rel,0.04,0.8,40,10,0.687098,0.03999980878283194,0,0,0.9775,0.03355397998186842,0.9117341992355379,1.0,1.9158940685337106e-06,0.4685601390898227,0.48273143158147735,7.614450785198081e-06,True
barcode_mean_len,low,rel,0.06,0.8,40,10,1.0306579999999999,0.06000035501546781,0,0,0.9275,0.05852534927823359,0.8127903154146622,1.0,1.7729779558998625e-05,0.7996716393446106,0.74541128536953,4.142888188409226e-05,True
barcode_mean_len,low,rel,0.08,0.8,40,10,1.3742,0.07999989144525081,0,0,0.9175,0.062051095303092774,0.7958798532059381,1.0,2.692937670501682e-05,0.8220305637570849,0.8967198514969665,5.878948435602263e-05,True
barcode_mean_len,low,rel,0.1,0.8,40,10,1.7177580000000003,0.10000019895262204,0,0,0.8175,0.08622027893840038,0.6485082532807352,0.9864917467192648,0.0010772103294282628,1.1037940977310592,1.1955277888951052,0.0016263078025459162,False
barcode_mean_len,low,rel,0.12,0.8,40,10,2.0613,0.11999986380103554,0,0,0.835,0.08304262107383252,0.6722364626952883,0.9977635373047117,0.000602169309140404,1.1817606426775455,1.2963136206458201,0.000958934002569479,False
barcode_mean_len,low,rel,0.14,0.8,40,10,2.404852,0.14000001381622562,0,0,0.7625,0.09419882489169804,0.5778703032122718,0.9471296967877281,0.005630440038165956,1.4934259477418428,1.5533750344208999,0.00757787154195997,False
barcode_mean_len,low,rel,0.16,0.8,40,10,2.748406,0.16000016489728697,0,0,0.755,0.09507958205821124,0.568644019165906,0.941355980834094,0.006913308506855391,1.6859433720766128,1.7645591558477043,0.009158656568910987,False
barcode_mean_len,low,rel,0.18,0.8,40,10,3.091956,0.18000012871667606,0,0,0.675,0.10187547348947436,0.4753240719606303,0.8746759280393698,0.04593425727521621,1.894942739168587,2.1186112136789204,0.05434969372258406,False
barcode_mean_len,low,rel,0.2,0.8,40,10,3.435506,0.20000014268992597,0,0,0.7425,0.09644791625891247,0.5534620841325316,0.9315379158674685,0.009629774245624972,1.9419535326806805,2.192889953056974,0.012507946995015676,False
barcode_mean_len,low,rel,0.02,0.9,40,10,0.343986,0.020000029915274414,0,0,0.9525,0.04807541585390428,0.8582721849263476,1.0,5.9950431523597874e-06,0.2934481221704911,0.32258735099375574,1.7812748024583394e-05,True
barcode_mean_len,low,rel,0.04,0.9,40,10,0.687972,0.04000041149111416,0,0,0.955,0.04686026014902687,0.8631538901079073,1.0,5.362343977023508e-06,0.5109342564936987,0.5046028164359904,1.6297319930169484e-05,True
barcode_mean_len,low,rel,0.06,0.9,40,10,1.0319539999999998,0.06000008645250174,0,0,0.9525,0.04807541585390428,0.8582721849263476,1.0,5.9950431523597874e-06,0.5242970751849219,0.6315438449476334,1.7812748024583394e-05,True
barcode_mean_len,low,rel,0.08,0.9,40,10,1.37593,0.07999971008446566,0,0,0.9325,0.05664131762496462,0.8214830174550694,1.0,1.4337632266600629e-05,0.7331520482225137,0.8686680816488058,3.527512700512853e-05,True
barcode_mean_len,low,rel,0.1,0.9,40,10,1.7199179999999998,0.10000004532400028,0,0,0.88,0.07306145142200898,0.7367995552128623,1.0,0.00011919762532986999,1.1510461281394846,1.1206301708418342,0.00021736037560152766,False
barcode_mean_len,low,rel,0.12,0.9,40,10,2.063898,0.11999976036065502,0,0,0.8075,0.08788643728693103,0.6352425829176152,0.9797574170823848,0.0014838621734863265,1.3053946066219573,1.3910487617344187,0.0021697984612300057,False
barcode_mean_len,low,rel,0.14,0.9,40,10,2.407886,0.14000003103383402,0,0,0.75,0.09564163020657601,0.5625424047951111,0.9374575952048889,0.007905930588734164,1.5144485204454956,1.5919986130451171,0.010414327829352369,False
barcode_mean_len,low,rel,0.16,0.9,40,10,2.7518640000000003,0.15999962590373987,0,0,0.7725,0.09295209275622986,0.5903138981977895,0.9546861018022105,0.004250299114097227,1.5846115108744232,1.7323544655010767,0.005795862428314401,False
barcode_mean_len,low,rel,0.18,0.9,40,10,3.095852,0.17999999402747413,0,0,0.7,0.10023106787980358,0.5035471069555849,0.896452893044415,0.026917724646079708,1.9082578635213645,2.1142094008918746,0.032680788408425754,False
barcode_mean_len,low,rel,0.2,0.9,40,10,3.4398440000000003,0.20000042394727907,0,0,0.715,0.09904300409228223,0.5208757119791267,0.9091242880208732,0.019054538799948485,2.5574337042247257,2.437535867833885,0.02375431780690629,False
barcode_mean_len,low,rel,0.02,1.0,40,10,0.344906,0.019999719465896272,0,0,0.965,0.041561275136107974,0.8835399007332283,1.0,3.413117415298884e-06,0.2756999826312742,0.2897293367126761,1.1542542531738045e-05,True
barcode_mean_len,low,rel,0.04,1.0,40,10,0.689822,0.04000027631300289,0,0,0.9675,0.040105371991940766,0.8888934708957961,1.0,3.0442948627741216e-06,0.4472818105735562,0.4691460211914237,1.0603723679325592e-05,True
barcode_mean_len,low,rel,0.06,1.0,40,10,1.034732,0.06000018230040816,0,0,0.9575,0.04560493655786812,0.8681143243465785,1.0,4.79371076974779e-06,0.5753185473106526,0.6410674578347719,1.4936901582520684e-05,True
barcode_mean_len,low,rel,0.08,1.0,40,10,1.379634,0.07999957588946251,0,0,0.88,0.07306145142200898,0.7367995552128623,1.0,0.00011919762532986999,0.8951654549843321,0.9573244289499198,0.00021736037560152766,False
barcode_mean_len,low,rel,0.1,1.0,40,10,1.7245420000000002,0.09999956851345095,0,0,0.86,0.07785495416443117,0.7074042898377149,1.0,0.0002503457208175923,1.053340746061716,1.1429821476929067,0.0004268492260790659,False
barcode_mean_len,low,rel,0.12,1.0,40,10,2.069458,0.11999996675464525,0,0,0.855,0.07895911185042043,0.700240140773176,1.0,0.00029970736220381725,1.195815100169307,1.2708997029309563,0.00050494175153904,False
barcode_mean_len,low,rel,0.14,1.0,40,10,2.414368,0.13999996237940768,0,0,0.83,0.08398610308091921,0.6653872379613983,0.9946127620386016,0.0007129817057278396,1.4301544104178412,1.488636502151972,0.001120055720146775,False
barcode_mean_len,low,rel,0.16,1.0,40,10,2.7592839999999996,0.1600003083813452,0,0,0.785,0.09127251511834561,0.6061058703680426,0.9638941296319574,0.0029545854695520483,1.5383187400379268,1.7314097825769885,0.004113419890244619,False
barcode_mean_len,low,rel,0.18,1.0,40,10,3.10419,0.18000006477768743,0,0,0.7525,0.09536308772017507,0.5655883480684568,0.9394116519315431,0.0073949541668976845,1.698744517617992,1.9038418443635101,0.00978279854226863,False
barcode_mean_len,low,rel,0.2,1.0,40,10,3.449098,0.20000003349120563,0,0,0.71,0.09945631528229266,0.5150656220467064,0.9049343779532936,0.021424828797413028,2.364881587299433,2.392121202218148,0.0263908487173432,False
barcode_mean_len,mid,rel,0.02,0.1,40,10,1.580984,0.02000008837148248,0,0,0.7075,0.0996564435326974,0.5121733706759131,0.902826629324087,0.020223180415740928,1.345916748046875,1.511816266174605,0.025076743715518754,False
barcode_mean_len,mid,rel,0.04,0.1,40,10,3.1619539999999997,0.03999997626341149,0,0,0.5875,0.1046071800783166,0.3824699270464995,0.7925300729535005,0.2006871915210885,2.757659912109375,3.4906907448879054,0.21750457888041597,False
barcode_mean_len,mid,rel,0.06,0.1,40,10,4.742934,0.06000001383082357,0,0,0.56,0.1045657687773585,0.3550510931963774,0.7649489068036227,0.2840924927345271,8.306358337402344,8.016202338071816,0.30160504365651847,False
barcode_mean_len,mid,rel,0.08,0.1,40,10,6.323913999999999,0.08000005453526723,0,0,0.6325,0.10376570656366776,0.4291192151352111,0.8358807848647888,0.10134519249458551,6.112171173095703,6.688199294744811,0.11492315790947516,False
barcode_mean_len,mid,rel,0.1,0.1,40,10,7.904885999999999,0.09999995455394398,0,0,0.59,0.10459040611348415,0.38500280401757103,0.7949971959824289,0.19459584353580123,9.680841445922852,11.096576324331501,0.21117168551726387,False
barcode_mean_len,mid,rel,0.12,0.1,40,10,9.485866,0.11999999525838763,0,0,0.62,0.10411563774258063,0.41593335002454196,0.8240666499754581,0.12465145155433832,12.670902252197266,12.721252490622739,0.13866728462384525,False
barcode_mean_len,mid,rel,0.14,0.1,40,10,11.066846,0.1400000328257997,0,0,0.425,0.09861273414010213,0.2317190410853998,0.6182809589146001,0.770269189066535,11.982322692871094,13.742516400567084,0.7794889508507916,False
barcode_mean_len,mid,rel,0.16,0.1,40,10,12.647816000000002,0.15999992071772873,0,0,0.4375,0.09955480042691804,0.24237259116324064,0.6326274088367594,0.7318658468713081,14.933727025985718,16.69889781048521,0.7430515694217429,False
barcode_mean_len,mid,rel,0.18,0.1,40,10,14.228800000000001,0.1800000090892112,0,0,0.4625,0.10120207701060373,0.2641439290592167,0.6608560709407834,0.6465156128997528,25.86388111114502,22.681602872489165,0.6621800881021698,False
barcode_mean_len,mid,rel,0.2,0.1,40,10,15.809784,0.20000009746069367,0,0,0.52,0.10378284583502194,0.31658562216335706,0.723414377836643,0.42782992780656426,16.222232818603516,17.59410991147593,0.447058239168657,False
barcode_mean_len,mid,rel,0.02,0.2,40,10,1.5930039999999996,0.019999987415101075,0,0,0.9575,0.04560493655786812,0.8681143243465785,1.0,4.79371076974779e-06,1.80341911315918,1.9445673580775493,1.4936901582520684e-05,True
barcode_mean_len,mid,rel,0.04,0.2,40,10,3.1860119999999994,0.04000003716003392,0,0,0.885,0.07175972238441139,0.7443509441265537,1.0,9.846524797516955e-05,3.75176453590393,3.6835039919642143,0.00018351238600582703,False
barcode_mean_len,mid,rel,0.06,0.2,40,10,4.779016,0.06000002209138734,0,0,0.865,0.07671476613521841,0.7146390583749719,1.0,0.00020865063868642314,3.2041694476054263,3.5773802298143647,0.00036000945079475607,False
barcode_mean_len,mid,rel,0.08,0.2,40,10,6.3720159999999995,0.07999999341368266,0,0,0.6775,0.10172935038490083,0.47811047324559436,0.8768895267544057,0.043644388198652406,5.506624778111775,6.641909229930853,0.05177204212340145,False
barcode_mean_len,mid,rel,0.1,0.2,40,10,7.965020000000001,0.09999996704225443,0,0,0.46,0.10105158611518998,0.26193889121422764,0.6580611087857724,0.6554894202910976,6.860345661640167,7.898267797256773,0.670632740231816,False
barcode_mean_len,mid,rel,0.12,0.2,40,10,9.558026,0.1200000228655261,0,0,0.7125,0.0992518454456427,0.5179663829265404,0.9070336170734596,0.02021023696544571,7.733356571197509,7.748259062043015,0.025076743715518754,False
barcode_mean_len,mid,rel,0.14,0.2,40,10,11.15103,0.1400000037767448,0,0,0.585,0.1046204989881772,0.37994382198317267,0.7900561780168273,0.20825401539401828,11.170556227366127,12.025866575307674,0.2241623082366169,False
barcode_mean_len,mid,rel,0.16,0.2,40,10,12.744044,0.1600001208050148,0,0,0.6225,0.10405292311578072,0.41855627069306983,0.8264437293069302,0.11973795101056678,10.52339374102079,11.651530622340996,0.13368102573808777,False
barcode_mean_len,mid,rel,0.18,0.2,40,10,14.337038,0.17999999248089715,0,0,0.5875,0.1046071800783166,0.3824699270464995,0.7925300729535005,0.2013671423828367,9.291707992553713,11.453808633510182,0.21750457888041597,False
barcode_mean_len,mid,rel,0.2,0.2,40,10,15.930042,0.20000000877801777,0,0,0.4425,0.09990953893556136,0.24667730368629975,0.6383226963137003,0.715647151342374,12.910010784864426,15.060318917896648,0.7273790718561834,False
barcode_mean_len,mid,rel,0.02,0.3,40,10,1.5741900000000002,0.01999996839525248,0,0,0.9675,0.040105371991940766,0.8888934708957961,1.0,3.0442948627741216e-06,1.2223012924194336,1.2659338436542915,1.0603723679325592e-05,True
